# Re Bn n u y
100 0 1.0 -0.050000000000000044 0.06562500000000027
100 0 1.0 -0.06551724137931042 0.10000000000000031
100 0 1.0 -0.10344827586206906 0.1703125000000003
100 0 1.0 -0.16034482758620694 0.2796875000000002
100 0 1.0 -0.2137931034482759 0.453125
100 0 1.0 -0.2086206896551725 0.5
100 0 1.0 -0.13965517241379316 0.6171874999999999
100 0 1.0 0.0017241379310344307 0.7328124999999999
100 0 1.0 0.22931034482758617 0.8515624999999997
100 0 1.0 0.6862068965517241 0.9531249999999996
100 0 1.0 0.7362068965517239 0.9609374999999996
100 0 1.0 0.7879310344827586 0.9671874999999996
100 0 1.0 0.8413793103448277 0.9749999999999996
100 0 1.0 1 0.9999999999999996
